"division_name","school_name","group_type","number_unfilled","percent_unfilled","pass_rate","school_level_expenditures_per_pupil_federal","school_level_expenditures_per_pupil_state","total_school_level_ppexp","per_pupil_federal_funds","per_pupil_state_funds","breakfast_percent","percent_of_inexperienced_principals","percent_of_inexperienced_assistant_principals","bachelors_percent","masters_percent","graduation_rate","completion_rate","ps_enrollment_percent","special_education_percent","poverty_high","poverty_low","poverty_level","percent_of_inexperienced_teachers","percent_of_out_of_field_teachers","percent_of_out_of_field_and_inexperienced_teachers","median_income","county_rank"
"Fairfax County","Lewis High","Mathematics",1,9.1,71.09,391,13475,13867,907,20687,19.3,0,20,22,70,96.1,96.6,71,2.6,0,0,"Medium Poverty",6.5,14.2,5.8,150113,5
"Fairfax County","Lewis High","Special Education",0.33,1.4,NA,391,13475,13867,907,20687,19.3,0,20,22,70,96.1,96.6,71,2.6,0,0,"Medium Poverty",6.5,14.2,5.8,150113,5
"Fairfax County","Lewis High","Physical, Health, and Safety Education",0,0,NA,391,13475,13867,907,20687,19.3,0,20,22,70,96.1,96.6,71,2.6,0,0,"Medium Poverty",6.5,14.2,5.8,150113,5
"Fairfax County","Lewis High","Visual and Performing Arts",0,0,NA,391,13475,13867,907,20687,19.3,0,20,22,70,96.1,96.6,71,2.6,0,0,"Medium Poverty",6.5,14.2,5.8,150113,5
"Fairfax County","Lewis High","Life and Physical Sciences",2,12.4,56.18,391,13475,13867,907,20687,19.3,0,20,22,70,96.1,96.6,71,2.6,0,0,"Medium Poverty",6.5,14.2,5.8,150113,5
"Fairfax County","Lewis High","CTE and other electives",1,6.4,NA,391,13475,13867,907,20687,19.3,0,20,22,70,96.1,96.6,71,2.6,0,0,"Medium Poverty",6.5,14.2,5.8,150113,5
"Fairfax County","Lewis High","World language",0,0,NA,391,13475,13867,907,20687,19.3,0,20,22,70,96.1,96.6,71,2.6,0,0,"Medium Poverty",6.5,14.2,5.8,150113,5
"Fairfax County","Liberty Middle","Physical, Health, and Safety Education",0,0,NA,726,13555,14282,1242,20767,14.9,0,0,20,76,NA,NA,NA,1.2,0,0,"Medium Poverty",3.5,7.1,3.5,150113,5
"Fairfax County","Liberty Middle","Special Education",0,0,NA,726,13555,14282,1242,20767,14.9,0,0,20,76,NA,NA,NA,1.2,0,0,"Medium Poverty",3.5,7.1,3.5,150113,5
"Fairfax County","Liberty Middle","Social Sciences and History",0,0,NA,726,13555,14282,1242,20767,14.9,0,0,20,76,NA,NA,NA,1.2,0,0,"Medium Poverty",3.5,7.1,3.5,150113,5
"Fairfax County","Liberty Middle","World language",0,0,NA,726,13555,14282,1242,20767,14.9,0,0,20,76,NA,NA,NA,1.2,0,0,"Medium Poverty",3.5,7.1,3.5,150113,5
"Fairfax County","Liberty Middle","Visual and Performing Arts",0,0,NA,726,13555,14282,1242,20767,14.9,0,0,20,76,NA,NA,NA,1.2,0,0,"Medium Poverty",3.5,7.1,3.5,150113,5
"Fairfax County","Liberty Middle","Life and Physical Sciences",0,0,71,726,13555,14282,1242,20767,14.9,0,0,20,76,NA,NA,NA,1.2,0,0,"Medium Poverty",3.5,7.1,3.5,150113,5
"Fairfax County","Liberty Middle","English Language and Literature",0,0,78.45,726,13555,14282,1242,20767,14.9,0,0,20,76,NA,NA,NA,1.2,0,0,"Medium Poverty",3.5,7.1,3.5,150113,5
"Fairfax County","Liberty Middle","CTE and other electives",0,0,NA,726,13555,14282,1242,20767,14.9,0,0,20,76,NA,NA,NA,1.2,0,0,"Medium Poverty",3.5,7.1,3.5,150113,5
"Fairfax County","Liberty Middle","Mathematics",1,6,78.1,726,13555,14282,1242,20767,14.9,0,0,20,76,NA,NA,NA,1.2,0,0,"Medium Poverty",3.5,7.1,3.5,150113,5
"Fairfax County","Little Run Elementary","Physical, Health, and Safety Education",0,0,NA,661,18318,18979,1177,25530,38.9,0,0,26,74,NA,NA,NA,5.6,0,1,"Low Poverty",5.6,11.1,5.6,150113,5
"Fairfax County","Little Run Elementary","Special Education",0,0,NA,661,18318,18979,1177,25530,38.9,0,0,26,74,NA,NA,NA,5.6,0,1,"Low Poverty",5.6,11.1,5.6,150113,5
"Fairfax County","Little Run Elementary","Elementary, PK-6",2,10,NA,661,18318,18979,1177,25530,38.9,0,0,26,74,NA,NA,NA,5.6,0,1,"Low Poverty",5.6,11.1,5.6,150113,5
"Fairfax County","Little Run Elementary","World language",0,0,NA,661,18318,18979,1177,25530,38.9,0,0,26,74,NA,NA,NA,5.6,0,1,"Low Poverty",5.6,11.1,5.6,150113,5
"Fairfax County","Little Run Elementary","Visual and Performing Arts",0,0,NA,661,18318,18979,1177,25530,38.9,0,0,26,74,NA,NA,NA,5.6,0,1,"Low Poverty",5.6,11.1,5.6,150113,5
"Fairfax County","London Towne Elementary","Special Education",2,18.2,NA,1053,13305,14358,1569,20517,44.5,0,0,27,70,NA,NA,NA,1.5,0,0,"Medium Poverty",1.5,11.9,1.5,150113,5
"Fairfax County","London Towne Elementary","Physical, Health, and Safety Education",0,0,NA,1053,13305,14358,1569,20517,44.5,0,0,27,70,NA,NA,NA,1.5,0,0,"Medium Poverty",1.5,11.9,1.5,150113,5
"Fairfax County","London Towne Elementary","Elementary, PK-6",2,5.6,NA,1053,13305,14358,1569,20517,44.5,0,0,27,70,NA,NA,NA,1.5,0,0,"Medium Poverty",1.5,11.9,1.5,150113,5
"Fairfax County","London Towne Elementary","Visual and Performing Arts",1,18.2,NA,1053,13305,14358,1569,20517,44.5,0,0,27,70,NA,NA,NA,1.5,0,0,"Medium Poverty",1.5,11.9,1.5,150113,5
"Fairfax County","Longfellow Middle","Life and Physical Sciences",0,0,85.76,208,10528,10736,724,17740,12.3,0,0,34,59,NA,NA,NA,3.4,0,1,"Low Poverty",7.9,4.5,3.4,150113,5
"Fairfax County","Longfellow Middle","Visual and Performing Arts",0,0,NA,208,10528,10736,724,17740,12.3,0,0,34,59,NA,NA,NA,3.4,0,1,"Low Poverty",7.9,4.5,3.4,150113,5
"Fairfax County","Longfellow Middle","Special Education",0,0,NA,208,10528,10736,724,17740,12.3,0,0,34,59,NA,NA,NA,3.4,0,1,"Low Poverty",7.9,4.5,3.4,150113,5
"Fairfax County","Longfellow Middle","Social Sciences and History",0,0,NA,208,10528,10736,724,17740,12.3,0,0,34,59,NA,NA,NA,3.4,0,1,"Low Poverty",7.9,4.5,3.4,150113,5
"Fairfax County","Longfellow Middle","English Language and Literature",3,18.5,91,208,10528,10736,724,17740,12.3,0,0,34,59,NA,NA,NA,3.4,0,1,"Low Poverty",7.9,4.5,3.4,150113,5
"Fairfax County","Longfellow Middle","Physical, Health, and Safety Education",0,0,NA,208,10528,10736,724,17740,12.3,0,0,34,59,NA,NA,NA,3.4,0,1,"Low Poverty",7.9,4.5,3.4,150113,5
"Fairfax County","Longfellow Middle","World language",0,0,NA,208,10528,10736,724,17740,12.3,0,0,34,59,NA,NA,NA,3.4,0,1,"Low Poverty",7.9,4.5,3.4,150113,5
"Fairfax County","Longfellow Middle","Mathematics",0,0,90.56,208,10528,10736,724,17740,12.3,0,0,34,59,NA,NA,NA,3.4,0,1,"Low Poverty",7.9,4.5,3.4,150113,5
"Fairfax County","Longfellow Middle","CTE and other electives",0,0,NA,208,10528,10736,724,17740,12.3,0,0,34,59,NA,NA,NA,3.4,0,1,"Low Poverty",7.9,4.5,3.4,150113,5
"Fairfax County","Lorton Station Elementary","Physical, Health, and Safety Education",0,0,NA,1044,11129,12173,1560,18341,34.4,0,0,41,56,NA,NA,NA,6.3,0,0,"Medium Poverty",3.2,1.6,1.6,150113,5
"Fairfax County","Lorton Station Elementary","Visual and Performing Arts",0,0,NA,1044,11129,12173,1560,18341,34.4,0,0,41,56,NA,NA,NA,6.3,0,0,"Medium Poverty",3.2,1.6,1.6,150113,5
"Fairfax County","Lorton Station Elementary","Elementary, PK-6",1,3,NA,1044,11129,12173,1560,18341,34.4,0,0,41,56,NA,NA,NA,6.3,0,0,"Medium Poverty",3.2,1.6,1.6,150113,5
"Fairfax County","Lorton Station Elementary","Special Education",1,10.2,NA,1044,11129,12173,1560,18341,34.4,0,0,41,56,NA,NA,NA,6.3,0,0,"Medium Poverty",3.2,1.6,1.6,150113,5
"Fairfax County","Lynbrook Elementary","Physical, Health, and Safety Education",0,0,NA,1369,14030,15399,1885,21242,52.3,0,50,29,70,NA,NA,NA,4.3,0,0,"Medium Poverty",8.6,1.4,1.4,150113,5
"Fairfax County","Lynbrook Elementary","Elementary, PK-6",1,3.5,NA,1369,14030,15399,1885,21242,52.3,0,50,29,70,NA,NA,NA,4.3,0,0,"Medium Poverty",8.6,1.4,1.4,150113,5
"Fairfax County","Lynbrook Elementary","Visual and Performing Arts",0,0,NA,1369,14030,15399,1885,21242,52.3,0,50,29,70,NA,NA,NA,4.3,0,0,"Medium Poverty",8.6,1.4,1.4,150113,5
"Fairfax County","Lynbrook Elementary","Special Education",0,0,NA,1369,14030,15399,1885,21242,52.3,0,50,29,70,NA,NA,NA,4.3,0,0,"Medium Poverty",8.6,1.4,1.4,150113,5
"Fairfax County","Madison High","Special Education",0.01,0,NA,284,10975,11258,800,18187,9.3,0,20,26,71,98.7,98.9,91,3.2,0,1,"Low Poverty",3.2,13.4,2.5,150113,5
"Fairfax County","Madison High","CTE and other electives",0,0,NA,284,10975,11258,800,18187,9.3,0,20,26,71,98.7,98.9,91,3.2,0,1,"Low Poverty",3.2,13.4,2.5,150113,5
"Fairfax County","Madison High","World language",0,0,NA,284,10975,11258,800,18187,9.3,0,20,26,71,98.7,98.9,91,3.2,0,1,"Low Poverty",3.2,13.4,2.5,150113,5
"Fairfax County","Madison High","English Language and Literature",2,9.9,88.12,284,10975,11258,800,18187,9.3,0,20,26,71,98.7,98.9,91,3.2,0,1,"Low Poverty",3.2,13.4,2.5,150113,5
"Fairfax County","Madison High","Mathematics",1,4.9,90.98,284,10975,11258,800,18187,9.3,0,20,26,71,98.7,98.9,91,3.2,0,1,"Low Poverty",3.2,13.4,2.5,150113,5
"Fairfax County","Madison High","Visual and Performing Arts",0,0,NA,284,10975,11258,800,18187,9.3,0,20,26,71,98.7,98.9,91,3.2,0,1,"Low Poverty",3.2,13.4,2.5,150113,5
"Fairfax County","Madison High","Life and Physical Sciences",1,5.1,84.87,284,10975,11258,800,18187,9.3,0,20,26,71,98.7,98.9,91,3.2,0,1,"Low Poverty",3.2,13.4,2.5,150113,5
"Fairfax County","Madison High","Social Sciences and History",0,0,NA,284,10975,11258,800,18187,9.3,0,20,26,71,98.7,98.9,91,3.2,0,1,"Low Poverty",3.2,13.4,2.5,150113,5
"Fairfax County","Madison High","Physical, Health, and Safety Education",0,0,NA,284,10975,11258,800,18187,9.3,0,20,26,71,98.7,98.9,91,3.2,0,1,"Low Poverty",3.2,13.4,2.5,150113,5
"Fairfax County","Mantua Elementary","Physical, Health, and Safety Education",0,0,NA,205,11176,11381,721,18388,14.3,0,0,18,80,NA,NA,NA,1.3,0,1,"Low Poverty",3.9,1.3,1.3,150113,5
"Fairfax County","Mantua Elementary","Special Education",0,0,NA,205,11176,11381,721,18388,14.3,0,0,18,80,NA,NA,NA,1.3,0,1,"Low Poverty",3.9,1.3,1.3,150113,5
"Fairfax County","Mantua Elementary","World language",0,0,NA,205,11176,11381,721,18388,14.3,0,0,18,80,NA,NA,NA,1.3,0,1,"Low Poverty",3.9,1.3,1.3,150113,5
"Fairfax County","Mantua Elementary","Visual and Performing Arts",0,0,NA,205,11176,11381,721,18388,14.3,0,0,18,80,NA,NA,NA,1.3,0,1,"Low Poverty",3.9,1.3,1.3,150113,5
"Fairfax County","Mantua Elementary","Elementary, PK-6",1,2.7,NA,205,11176,11381,721,18388,14.3,0,0,18,80,NA,NA,NA,1.3,0,1,"Low Poverty",3.9,1.3,1.3,150113,5
"Fairfax County","Marshall Governor's STEM Academy","CTE and other electives",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,150113,5
"Fairfax County","Marshall Governor's STEM Academy","World language",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,150113,5
"Fairfax County","Marshall High","Life and Physical Sciences",1,3.9,87.54,215,11159,11373,731,18371,13.8,0,20,24,67,95.8,96.8,82,1.8,0,1,"Low Poverty",5.5,11.6,3,150113,5
"Fairfax County","Marshall High","English Language and Literature",0,0,90.13,215,11159,11373,731,18371,13.8,0,20,24,67,95.8,96.8,82,1.8,0,1,"Low Poverty",5.5,11.6,3,150113,5
"Fairfax County","Marshall High","CTE and other electives",0,0,NA,215,11159,11373,731,18371,13.8,0,20,24,67,95.8,96.8,82,1.8,0,1,"Low Poverty",5.5,11.6,3,150113,5
"Fairfax County","Marshall High","Mathematics",1.17,6.6,90.61,215,11159,11373,731,18371,13.8,0,20,24,67,95.8,96.8,82,1.8,0,1,"Low Poverty",5.5,11.6,3,150113,5
"Fairfax County","Marshall High","Social Sciences and History",0,0,48.48,215,11159,11373,731,18371,13.8,0,20,24,67,95.8,96.8,82,1.8,0,1,"Low Poverty",5.5,11.6,3,150113,5
"Fairfax County","Marshall High","Visual and Performing Arts",0,0,NA,215,11159,11373,731,18371,13.8,0,20,24,67,95.8,96.8,82,1.8,0,1,"Low Poverty",5.5,11.6,3,150113,5
"Fairfax County","Marshall High","Special Education",2,7.8,NA,215,11159,11373,731,18371,13.8,0,20,24,67,95.8,96.8,82,1.8,0,1,"Low Poverty",5.5,11.6,3,150113,5
"Fairfax County","Marshall High","Physical, Health, and Safety Education",0,0,NA,215,11159,11373,731,18371,13.8,0,20,24,67,95.8,96.8,82,1.8,0,1,"Low Poverty",5.5,11.6,3,150113,5
"Fairfax County","Marshall High","World language",0,0,NA,215,11159,11373,731,18371,13.8,0,20,24,67,95.8,96.8,82,1.8,0,1,"Low Poverty",5.5,11.6,3,150113,5
"Fairfax County","Marshall High School Academy","CTE and other electives",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,150113,5
"Fairfax County","Marshall High School Academy","World language",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,150113,5
"Fairfax County","Marshall Road Elementary","Special Education",1,5.6,NA,446,12435,12881,962,19647,35,100,50,34,63,NA,NA,NA,4.6,0,1,"Low Poverty",9.2,7.7,4.6,150113,5
"Fairfax County","Marshall Road Elementary","Visual and Performing Arts",0,0,NA,446,12435,12881,962,19647,35,100,50,34,63,NA,NA,NA,4.6,0,1,"Low Poverty",9.2,7.7,4.6,150113,5
"Fairfax County","Marshall Road Elementary","Elementary, PK-6",0,0,NA,446,12435,12881,962,19647,35,100,50,34,63,NA,NA,NA,4.6,0,1,"Low Poverty",9.2,7.7,4.6,150113,5
"Fairfax County","Marshall Road Elementary","Physical, Health, and Safety Education",0,0,NA,446,12435,12881,962,19647,35,100,50,34,63,NA,NA,NA,4.6,0,1,"Low Poverty",9.2,7.7,4.6,150113,5
"Fairfax County","Mason Crest Elementary","Visual and Performing Arts",0,0,NA,1087,12827,13913,1603,20039,31.4,0,50,26,71,NA,NA,NA,2.7,0,0,"Medium Poverty",2.7,1.4,0,150113,5
"Fairfax County","Mason Crest Elementary","Elementary, PK-6",2,5.6,NA,1087,12827,13913,1603,20039,31.4,0,50,26,71,NA,NA,NA,2.7,0,0,"Medium Poverty",2.7,1.4,0,150113,5
"Fairfax County","Mason Crest Elementary","Special Education",0,0,NA,1087,12827,13913,1603,20039,31.4,0,50,26,71,NA,NA,NA,2.7,0,0,"Medium Poverty",2.7,1.4,0,150113,5
"Fairfax County","Mason Crest Elementary","Physical, Health, and Safety Education",0,0,NA,1087,12827,13913,1603,20039,31.4,0,50,26,71,NA,NA,NA,2.7,0,0,"Medium Poverty",2.7,1.4,0,150113,5
"Fairfax County","McLean High","Life and Physical Sciences",0,0,87.5,222,9722,9943,738,16934,14.6,0,0,23,76,96.7,97.8,87,3.1,0,1,"Low Poverty",1.8,9.2,0.6,150113,5
"Fairfax County","McLean High","Physical, Health, and Safety Education",1,8.3,NA,222,9722,9943,738,16934,14.6,0,0,23,76,96.7,97.8,87,3.1,0,1,"Low Poverty",1.8,9.2,0.6,150113,5
"Fairfax County","McLean High","English Language and Literature",1,4.8,94.89,222,9722,9943,738,16934,14.6,0,0,23,76,96.7,97.8,87,3.1,0,1,"Low Poverty",1.8,9.2,0.6,150113,5
"Fairfax County","McLean High","English Language and Literature",1,4.8,NA,222,9722,9943,738,16934,14.6,0,0,23,76,96.7,97.8,87,3.1,0,1,"Low Poverty",1.8,9.2,0.6,150113,5
"Fairfax County","McLean High","Social Sciences and History",0,0,NA,222,9722,9943,738,16934,14.6,0,0,23,76,96.7,97.8,87,3.1,0,1,"Low Poverty",1.8,9.2,0.6,150113,5
"Fairfax County","McLean High","Special Education",0,0,NA,222,9722,9943,738,16934,14.6,0,0,23,76,96.7,97.8,87,3.1,0,1,"Low Poverty",1.8,9.2,0.6,150113,5
"Fairfax County","McLean High","World language",0,0,NA,222,9722,9943,738,16934,14.6,0,0,23,76,96.7,97.8,87,3.1,0,1,"Low Poverty",1.8,9.2,0.6,150113,5
"Fairfax County","McLean High","Mathematics",0,0,92.12,222,9722,9943,738,16934,14.6,0,0,23,76,96.7,97.8,87,3.1,0,1,"Low Poverty",1.8,9.2,0.6,150113,5
"Fairfax County","McLean High","Visual and Performing Arts",0,0,NA,222,9722,9943,738,16934,14.6,0,0,23,76,96.7,97.8,87,3.1,0,1,"Low Poverty",1.8,9.2,0.6,150113,5
"Fairfax County","McLean High","CTE and other electives",0,0,NA,222,9722,9943,738,16934,14.6,0,0,23,76,96.7,97.8,87,3.1,0,1,"Low Poverty",1.8,9.2,0.6,150113,5
"Fairfax County","McNair Elementary","Visual and Performing Arts",0,0,NA,423,14291,14714,939,21503,33.3,100,0,28,69,NA,NA,NA,9.6,0,1,"Low Poverty",9.6,5.8,1.9,150113,5
"Fairfax County","McNair Elementary","Special Education",0,0,NA,423,14291,14714,939,21503,33.3,100,0,28,69,NA,NA,NA,9.6,0,1,"Low Poverty",9.6,5.8,1.9,150113,5
"Fairfax County","McNair Elementary","Elementary, PK-6",1,4.2,NA,423,14291,14714,939,21503,33.3,100,0,28,69,NA,NA,NA,9.6,0,1,"Low Poverty",9.6,5.8,1.9,150113,5
"Fairfax County","McNair Elementary","Physical, Health, and Safety Education",0,0,NA,423,14291,14714,939,21503,33.3,100,0,28,69,NA,NA,NA,9.6,0,1,"Low Poverty",9.6,5.8,1.9,150113,5
"Fairfax County","McNair Upper Elementary","Elementary, PK-6",1,3.9,NA,271,10633,10903,787,17845,35.8,0,0,36,62,NA,NA,NA,6.7,0,1,"Low Poverty",4.4,2.2,2.2,150113,5
"Fairfax County","McNair Upper Elementary","Physical, Health, and Safety Education",0,0,NA,271,10633,10903,787,17845,35.8,0,0,36,62,NA,NA,NA,6.7,0,1,"Low Poverty",4.4,2.2,2.2,150113,5
"Fairfax County","McNair Upper Elementary","Visual and Performing Arts",0,0,NA,271,10633,10903,787,17845,35.8,0,0,36,62,NA,NA,NA,6.7,0,1,"Low Poverty",4.4,2.2,2.2,150113,5
"Fairfax County","McNair Upper Elementary","Special Education",0,0,NA,271,10633,10903,787,17845,35.8,0,0,36,62,NA,NA,NA,6.7,0,1,"Low Poverty",4.4,2.2,2.2,150113,5
"Fairfax County","Mosaic Elementary","Elementary, PK-6",1,2.6,NA,288,9895,10182,804,17107,28,0,33.3,27,72,NA,NA,NA,4,0,1,"Low Poverty",5.3,6.7,2.7,150113,5
"Fairfax County","Mosaic Elementary","Visual and Performing Arts",0,0,NA,288,9895,10182,804,17107,28,0,33.3,27,72,NA,NA,NA,4,0,1,"Low Poverty",5.3,6.7,2.7,150113,5
"Fairfax County","Mosaic Elementary","Physical, Health, and Safety Education",0,0,NA,288,9895,10182,804,17107,28,0,33.3,27,72,NA,NA,NA,4,0,1,"Low Poverty",5.3,6.7,2.7,150113,5
"Fairfax County","Mosaic Elementary","Special Education",0.63,5.1,NA,288,9895,10182,804,17107,28,0,33.3,27,72,NA,NA,NA,4,0,1,"Low Poverty",5.3,6.7,2.7,150113,5
"Fairfax County","Mount Eagle Elementary","Special Education",0,0,NA,1742,14035,15777,2258,21247,86.2,0,0,26,71,NA,NA,NA,2.5,0,0,"Medium Poverty",5,0,0,150113,5
"Fairfax County","Mount Eagle Elementary","Physical, Health, and Safety Education",0,0,NA,1742,14035,15777,2258,21247,86.2,0,0,26,71,NA,NA,NA,2.5,0,0,"Medium Poverty",5,0,0,150113,5
"Fairfax County","Mount Eagle Elementary","Visual and Performing Arts",0,0,NA,1742,14035,15777,2258,21247,86.2,0,0,26,71,NA,NA,NA,2.5,0,0,"Medium Poverty",5,0,0,150113,5
"Fairfax County","Mount Eagle Elementary","Elementary, PK-6",1,5.6,NA,1742,14035,15777,2258,21247,86.2,0,0,26,71,NA,NA,NA,2.5,0,0,"Medium Poverty",5,0,0,150113,5
"Fairfax County","Mount Vernon High","Physical, Health, and Safety Education",1,11.1,NA,370,13072,13442,886,20284,25.7,0,16.7,26,68,93.5,95.4,57,6.6,0,0,"Medium Poverty",6.6,19.8,4.4,150113,5
"Fairfax County","Mount Vernon High","Special Education",3,7.3,NA,370,13072,13442,886,20284,25.7,0,16.7,26,68,93.5,95.4,57,6.6,0,0,"Medium Poverty",6.6,19.8,4.4,150113,5
"Fairfax County","Mount Vernon High","World language",0,0,NA,370,13072,13442,886,20284,25.7,0,16.7,26,68,93.5,95.4,57,6.6,0,0,"Medium Poverty",6.6,19.8,4.4,150113,5
"Fairfax County","Mount Vernon High","Visual and Performing Arts",1,9.5,NA,370,13072,13442,886,20284,25.7,0,16.7,26,68,93.5,95.4,57,6.6,0,0,"Medium Poverty",6.6,19.8,4.4,150113,5
"Fairfax County","Mount Vernon High","Mathematics",1,6.7,71.12,370,13072,13442,886,20284,25.7,0,16.7,26,68,93.5,95.4,57,6.6,0,0,"Medium Poverty",6.6,19.8,4.4,150113,5
"Fairfax County","Mount Vernon High","Social Sciences and History",0,0,25,370,13072,13442,886,20284,25.7,0,16.7,26,68,93.5,95.4,57,6.6,0,0,"Medium Poverty",6.6,19.8,4.4,150113,5
"Fairfax County","Mount Vernon High","CTE and other electives",0,0,NA,370,13072,13442,886,20284,25.7,0,16.7,26,68,93.5,95.4,57,6.6,0,0,"Medium Poverty",6.6,19.8,4.4,150113,5
"Fairfax County","Mount Vernon High","English Language and Literature",0,0,75.73,370,13072,13442,886,20284,25.7,0,16.7,26,68,93.5,95.4,57,6.6,0,0,"Medium Poverty",6.6,19.8,4.4,150113,5
"Fairfax County","Mount Vernon High","English Language and Literature",0,0,NA,370,13072,13442,886,20284,25.7,0,16.7,26,68,93.5,95.4,57,6.6,0,0,"Medium Poverty",6.6,19.8,4.4,150113,5
"Fairfax County","Mount Vernon High","Life and Physical Sciences",0,0,61.09,370,13072,13442,886,20284,25.7,0,16.7,26,68,93.5,95.4,57,6.6,0,0,"Medium Poverty",6.6,19.8,4.4,150113,5
"Fairfax County","Mount Vernon Woods Elementary","Physical, Health, and Safety Education",1,50,NA,1825,12867,14693,2341,20079,57.1,0,50,43,55,NA,NA,NA,9.1,0,0,"Medium Poverty",5.5,1.8,0,150113,5
"Fairfax County","Mount Vernon Woods Elementary","Elementary, PK-6",7,20,NA,1825,12867,14693,2341,20079,57.1,0,50,43,55,NA,NA,NA,9.1,0,0,"Medium Poverty",5.5,1.8,0,150113,5
"Fairfax County","Mount Vernon Woods Elementary","Visual and Performing Arts",1,19.2,NA,1825,12867,14693,2341,20079,57.1,0,50,43,55,NA,NA,NA,9.1,0,0,"Medium Poverty",5.5,1.8,0,150113,5
"Fairfax County","Mount Vernon Woods Elementary","Special Education",0,0,NA,1825,12867,14693,2341,20079,57.1,0,50,43,55,NA,NA,NA,9.1,0,0,"Medium Poverty",5.5,1.8,0,150113,5
"Fairfax County","Mount Vernon Woods Elementary","World language",0,0,NA,1825,12867,14693,2341,20079,57.1,0,50,43,55,NA,NA,NA,9.1,0,0,"Medium Poverty",5.5,1.8,0,150113,5
"Fairfax County","Mountain View High","CTE and other electives",0,0,NA,1428,39193,40621,1944,46405,0,0,0,8,89,40.2,40.2,34,0,0,0,"Medium Poverty",0,11.4,0,150113,5
"Fairfax County","Mountain View High","English Language and Literature",0,0,28.95,1428,39193,40621,1944,46405,0,0,0,8,89,40.2,40.2,34,0,0,0,"Medium Poverty",0,11.4,0,150113,5
"Fairfax County","Mountain View High","Mathematics",0,0,75.68,1428,39193,40621,1944,46405,0,0,0,8,89,40.2,40.2,34,0,0,0,"Medium Poverty",0,11.4,0,150113,5
"Fairfax County","Mountain View High","Physical, Health, and Safety Education",0,0,NA,1428,39193,40621,1944,46405,0,0,0,8,89,40.2,40.2,34,0,0,0,"Medium Poverty",0,11.4,0,150113,5
"Fairfax County","Mountain View High","Social Sciences and History",0,0,NA,1428,39193,40621,1944,46405,0,0,0,8,89,40.2,40.2,34,0,0,0,"Medium Poverty",0,11.4,0,150113,5
"Fairfax County","Mountain View High","Life and Physical Sciences",0,0,37.14,1428,39193,40621,1944,46405,0,0,0,8,89,40.2,40.2,34,0,0,0,"Medium Poverty",0,11.4,0,150113,5
"Fairfax County","Mountain View High","Visual and Performing Arts",0,0,NA,1428,39193,40621,1944,46405,0,0,0,8,89,40.2,40.2,34,0,0,0,"Medium Poverty",0,11.4,0,150113,5
"Fairfax County","Mountain View High","Special Education",0,0,NA,1428,39193,40621,1944,46405,0,0,0,8,89,40.2,40.2,34,0,0,0,"Medium Poverty",0,11.4,0,150113,5
"Fairfax County","Navy Elementary","Special Education",0,0,NA,244,10188,10432,760,17400,18.5,100,50,29,68,NA,NA,NA,3.2,0,1,"Low Poverty",4.8,4.8,3.2,150113,5
"Fairfax County","Navy Elementary","Visual and Performing Arts",0,0,NA,244,10188,10432,760,17400,18.5,100,50,29,68,NA,NA,NA,3.2,0,1,"Low Poverty",4.8,4.8,3.2,150113,5
"Fairfax County","Navy Elementary","World language",0,0,NA,244,10188,10432,760,17400,18.5,100,50,29,68,NA,NA,NA,3.2,0,1,"Low Poverty",4.8,4.8,3.2,150113,5
"Fairfax County","Navy Elementary","Elementary, PK-6",1,2.8,NA,244,10188,10432,760,17400,18.5,100,50,29,68,NA,NA,NA,3.2,0,1,"Low Poverty",4.8,4.8,3.2,150113,5
"Fairfax County","Navy Elementary","Physical, Health, and Safety Education",0,0,NA,244,10188,10432,760,17400,18.5,100,50,29,68,NA,NA,NA,3.2,0,1,"Low Poverty",4.8,4.8,3.2,150113,5
"Fairfax County","Newington Forest Elementary","Elementary, PK-6",0,0,NA,355,11727,12082,871,18939,26.9,0,0,28,68,NA,NA,NA,4.2,0,1,"Low Poverty",2.1,4.2,2.1,150113,5
"Fairfax County","Newington Forest Elementary","Physical, Health, and Safety Education",0,0,NA,355,11727,12082,871,18939,26.9,0,0,28,68,NA,NA,NA,4.2,0,1,"Low Poverty",2.1,4.2,2.1,150113,5
